Arestas na MST:
1381 - 1095: 10
1952 - 9560: 10
202 - 439: 10
3081 - 3082: 10
6896 - 6897: 10
8317 - 8289: 10
4068 - 1700: 10
8705 - 8704: 10
6201 - 4756: 10
200 - 6099: 10
1122 - 8997: 10
6961 - 4944: 10
7089 - 673: 10
1340 - 906: 10
848 - 847: 10
5641 - 1864: 10
6396 - 6395: 10
9446 - 8678: 10
1138 - 7947: 10
8265 - 7861: 10
5408 - 5535: 10
768 - 5658: 10
3502 - 5632: 10
4769 - 4768: 10
9371 - 8083: 10
2647 - 2620: 10
2431 - 2432: 10
1914 - 5358: 10
3350 - 6497: 10
4267 - 4075: 10
4388 - 3385: 10
9749 - 7380: 10
2184 - 8326: 10
5022 - 5648: 10
1775 - 6249: 10
4318 - 4639: 10
8559 - 8560: 10
3233 - 490: 10
1250 - 1249: 10
4767 - 4768: 10
9987 - 9988: 10
2714 - 4916: 10
8871 - 7595: 10
6302 - 3489: 10
9133 - 9313: 10
6423 - 6424: 10
2267 - 2268: 10
1881 - 5544: 10
7977 - 7978: 10
8307 - 198: 10
3065 - 3066: 10
2406 - 2405: 10
8833 - 9134: 10
7250 - 7249: 10
793 - 794: 10
7239 - 7238: 10
7209 - 7210: 10
5314 - 5315: 10
7041 - 4034: 10
8149 - 792: 10
7596 - 1979: 10
4792 - 4715: 10
6201 - 6200: 10
4759 - 6435: 10
1721 - 8374: 10
4947 - 4859: 10
7640 - 2735: 10
1553 - 7482: 10
9746 - 8927: 10
6759 - 2995: 10
2629 - 2630: 10
9863 - 1671: 10
4323 - 3209: 10
2639 - 129: 10
3705 - 3706: 10
6504 - 6505: 10
9089 - 9090: 10
2274 - 9220: 10
2766 - 8844: 10
1374 - 9676: 10
8541 - 8948: 10
3811 - 1827: 10
372 - 9180: 10
7022 - 6975: 10
6287 - 6286: 10
8452 - 9845: 10
4407 - 1739: 10
4151 - 422: 10
9208 - 570: 10
1374 - 9153: 10
7784 - 7783: 10
9893 - 9742: 10
1040 - 1041: 10
2444 - 3158: 10
1119 - 2790: 10
4802 - 2988: 10
5793 - 5283: 10
9611 - 8464: 10
495 - 1174: 10
6939 - 4611: 10
2787 - 6898: 10
8789 - 3187: 10
3439 - 7482: 10
2684 - 2683: 10
6261 - 3293: 10
8186 - 1022: 10
8613 - 1184: 10
337 - 8328: 10
2562 - 5961: 10
7359 - 7360: 10
8906 - 2705: 10
231 - 4754: 10
9606 - 5494: 10
310 - 4617: 10
3722 - 3723: 10
4961 - 4960: 10
9882 - 8833: 10
1181 - 2658: 10
7096 - 7332: 10
5996 - 5204: 10
2658 - 8478: 10
4675 - 4674: 10
8521 - 3030: 10
1302 - 6974: 10
9145 - 675: 10
1352 - 1353: 10
2055 - 2054: 10
9199 - 8729: 10
5670 - 3578: 10
173 - 172: 10
3845 - 4759: 10
7843 - 9639: 10
382 - 182: 10
1327 - 1328: 10
3651 - 3652: 10
6061 - 2260: 10
3349 - 6153: 10
6792 - 6793: 10
6090 - 8152: 10
179 - 5043: 10
4708 - 5402: 10
9001 - 9002: 10
3012 - 5459: 10
1290 - 4681: 10
7146 - 7145: 10
1439 - 3954: 10
8520 - 1464: 10
831 - 4317: 10
8512 - 3731: 10
7081 - 7080: 10
3613 - 9098: 10
9773 - 1878: 10
2405 - 4647: 10
6439 - 6873: 11
2810 - 3056: 11
858 - 1142: 11
1045 - 2917: 11
1475 - 4716: 11
3120 - 7027: 11
6011 - 6012: 11
8813 - 4913: 11
9308 - 9661: 11
5101 - 5973: 11
9400 - 3567: 11
4352 - 1456: 11
4914 - 1692: 11
8071 - 8072: 11
4896 - 4897: 11
577 - 2484: 11
154 - 155: 11
5169 - 3705: 11
7578 - 6144: 11
5704 - 5703: 11
3372 - 6631: 11
3901 - 1320: 11
174 - 962: 11
2157 - 8496: 11
5330 - 8491: 11
8890 - 865: 11
4136 - 9435: 11
6488 - 9748: 11
2591 - 9362: 11
440 - 441: 11
1982 - 9055: 11
1397 - 1577: 11
1189 - 5548: 11
5703 - 326: 11
1208 - 1207: 11
6461 - 6462: 11
8436 - 3300: 11
8983 - 115: 11
4486 - 4487: 11
5287 - 6813: 11
3145 - 1288: 11
6515 - 3262: 11
8647 - 8646: 11
4579 - 9602: 11
336 - 337: 11
3830 - 6848: 11
7724 - 7725: 11
6915 - 6916: 11
6540 - 6539: 11
8666 - 8665: 11
1077 - 1076: 11
2550 - 260: 11
2349 - 2350: 11
1821 - 1250: 11
8091 - 6393: 11
8445 - 8531: 11
8289 - 7126: 11
6153 - 6154: 11
9401 - 277: 11
7419 - 4362: 11
4104 - 6949: 11
4597 - 5208: 11
6401 - 6402: 11
7549 - 7570: 11
5440 - 8410: 11
1436 - 4054: 11
3966 - 4118: 11
2104 - 619: 11
9666 - 9665: 11
8031 - 8032: 11
5981 - 2854: 11
4305 - 8165: 11
346 - 5746: 11
8318 - 3383: 11
8119 - 8120: 11
3074 - 433: 11
9679 - 7526: 11
5837 - 5838: 11
5837 - 5836: 11
8428 - 7875: 11
1000 - 9639: 11
9348 - 4519: 11
3907 - 7642: 11
4843 - 6921: 11
1416 - 3402: 11
4414 - 83: 11
5309 - 1844: 11
5553 - 9688: 11
8936 - 9720: 11
8552 - 9520: 11
4185 - 4921: 11
9705 - 3026: 11
9542 - 1920: 11
406 - 6498: 11
5281 - 8047: 11
9800 - 3403: 11
1720 - 3704: 11
132 - 4907: 11
3306 - 6022: 11
9148 - 9719: 11
7232 - 7166: 11
5344 - 6550: 11
8957 - 3731: 11
4882 - 4881: 11
526 - 6174: 11
5266 - 5482: 11
8330 - 8331: 11
8340 - 1786: 11
806 - 9683: 11
3091 - 545: 11
6799 - 634: 11
3762 - 4572: 11
3128 - 4131: 11
515 - 2949: 11
2654 - 2130: 11
2014 - 7530: 11
3904 - 7914: 11
5468 - 5844: 11
8355 - 5207: 11
8998 - 3056: 11
1670 - 850: 11
2725 - 2726: 11
1601 - 1600: 11
2897 - 164: 11
4852 - 4853: 11
774 - 4296: 11
1173 - 1172: 11
3861 - 138: 11
4286 - 7573: 11
3475 - 5958: 11
9647 - 9648: 11
3110 - 8148: 11
346 - 347: 11
7098 - 1781: 11
8698 - 4798: 11
1551 - 5712: 11
5941 - 3833: 11
666 - 8803: 11
928 - 5151: 11
8486 - 648: 11
4385 - 3552: 11
5333 - 7385: 11
6233 - 7638: 11
5842 - 5841: 11
9505 - 9504: 11
4329 - 257: 11
4432 - 4431: 11
2834 - 6948: 11
1677 - 1676: 11
1115 - 1114: 11
5625 - 5626: 11
9087 - 2511: 11
7196 - 6069: 11
7947 - 6775: 11
8946 - 8947: 11
6116 - 9274: 11
3008 - 808: 11
4368 - 4413: 11
999 - 9345: 11
9172 - 8580: 11
3937 - 3936: 11
9283 - 9284: 11
2880 - 9825: 11
5528 - 5527: 11
5671 - 1537: 11
4650 - 7590: 11
5385 - 3408: 11
7381 - 7396: 11
9154 - 254: 11
6374 - 473: 11
7683 - 7684: 11
393 - 3763: 11
9856 - 5018: 11
4618 - 4617: 11
4564 - 6163: 11
1585 - 6909: 11
5195 - 5196: 11
2843 - 2576: 11
6820 - 6821: 11
6656 - 8662: 11
1159 - 8754: 11
7107 - 4365: 11
2073 - 2074: 11
8959 - 8958: 11
9729 - 6622: 11
5796 - 9960: 11
6667 - 6668: 11
8856 - 8855: 11
2192 - 4141: 11
4907 - 3360: 11
7662 - 7661: 11
516 - 7290: 11
6800 - 4466: 11
6277 - 6903: 11
3961 - 2225: 11
8850 - 8849: 11
3455 - 5133: 11
522 - 521: 11
342 - 7869: 11
2224 - 2996: 11
309 - 6476: 11
3439 - 3438: 11
8180 - 2670: 11
4906 - 3906: 11
7201 - 6547: 11
4235 - 4083: 11
5081 - 9471: 11
6627 - 5312: 11
4675 - 2102: 11
4417 - 3028: 11
9552 - 1981: 11
2553 - 157: 11
8685 - 4970: 11
6559 - 9254: 11
2541 - 5043: 11
9374 - 8385: 11
6234 - 8245: 11
9184 - 9183: 11
2988 - 9766: 11
3744 - 3743: 11
9671 - 4298: 11
1289 - 6266: 11
5295 - 5296: 11
2656 - 2664: 11
8583 - 6688: 11
3487 - 5593: 11
641 - 642: 11
4197 - 1679: 11
4515 - 4821: 11
9098 - 4946: 11
5265 - 4365: 11
4697 - 6116: 11
7700 - 8133: 11
1381 - 177: 11
2008 - 7554: 11
6590 - 7978: 11
3592 - 5914: 11
7148 - 5514: 11
9135 - 9134: 11
610 - 609: 11
3590 - 6088: 11
4594 - 5293: 11
4304 - 6420: 11
1364 - 1363: 11
5169 - 5170: 11
1994 - 1995: 11
1837 - 1241: 11
9022 - 4330: 11
6939 - 5458: 11
803 - 9716: 11
5257 - 5133: 11
1452 - 6793: 11
5716 - 9841: 11
9908 - 2108: 11
8488 - 3196: 11
9050 - 9051: 11
9049 - 9048: 11
3234 - 550: 11
8878 - 6972: 11
7470 - 5805: 11
3338 - 5715: 11
3225 - 6313: 11
1761 - 5969: 11
7792 - 2414: 11
7013 - 140: 11
7662 - 6642: 11
722 - 8859: 11
6017 - 3670: 11
2660 - 1573: 11
4364 - 2645: 11
4382 - 4572: 11
856 - 7693: 11
9080 - 377: 11
6576 - 6824: 11
5435 - 1747: 11
6058 - 6877: 11
793 - 8855: 11
3876 - 3877: 11
2377 - 1823: 11
3269 - 3268: 11
999 - 7619: 11
3141 - 3890: 11
9816 - 9022: 11
2842 - 282: 11
4439 - 6064: 11
1046 - 8940: 11
6393 - 3615: 11
8861 - 9942: 11
6845 - 9571: 11
8843 - 7777: 11
9832 - 1910: 11
5554 - 4400: 11
3268 - 3267: 11
4344 - 3144: 11
6391 - 1762: 11
2143 - 1794: 11
7558 - 1232: 11
9435 - 9436: 11
6166 - 474: 11
9680 - 159: 11
2536 - 9241: 11
4087 - 4088: 11
6148 - 2778: 11
6730 - 1616: 11
7293 - 1793: 11
3398 - 5764: 11
5250 - 1554: 11
794 - 9307: 11
8771 - 8770: 11
4781 - 4782: 11
1436 - 1435: 11
2265 - 2266: 11
4501 - 8959: 11
212 - 213: 11
7152 - 5559: 11
7529 - 7528: 11
3507 - 8242: 11
2205 - 1890: 11
940 - 4142: 11
7228 - 6534: 11
3606 - 1122: 11
2684 - 7009: 11
4013 - 2441: 11
9505 - 2299: 11
3625 - 2132: 11
977 - 1994: 11
334 - 7158: 11
99 - 100: 11
6716 - 2249: 11
3092 - 1588: 11
3247 - 3246: 11
6526 - 6527: 11
6808 - 156: 11
5358 - 1699: 11
6845 - 6846: 11
2946 - 3365: 11
6887 - 5845: 11
8920 - 324: 11
607 - 3244: 11
9628 - 6342: 11
1183 - 211: 11
5213 - 1645: 11
9058 - 4634: 11
1769 - 1406: 11
8840 - 9126: 11
7725 - 4503: 11
7751 - 4108: 11
4656 - 3348: 11
7038 - 2277: 11
5761 - 4458: 11
7139 - 185: 11
6299 - 1061: 11
6181 - 6905: 11
8526 - 1022: 11
7870 - 7869: 11
9660 - 8263: 11
1270 - 1271: 11
6649 - 6648: 11
3428 - 4298: 11
1542 - 213: 11
2174 - 242: 11
9764 - 9763: 11
5099 - 4099: 11
4583 - 2649: 11
7651 - 7652: 11
634 - 8746: 11
8536 - 8236: 11
9004 - 4250: 11
7635 - 9577: 11
395 - 4760: 11
3364 - 3365: 11
4004 - 5531: 11
273 - 5630: 11
9012 - 9318: 11
8708 - 4909: 11
4580 - 4581: 12
9695 - 9696: 12
9513 - 8178: 12
958 - 3040: 12
4130 - 5966: 12
5357 - 5358: 12
1973 - 8819: 12
4554 - 4553: 12
4861 - 4678: 12
8480 - 6978: 12
1691 - 3345: 12
6740 - 8940: 12
6411 - 7290: 12
7096 - 6301: 12
5055 - 5054: 12
8353 - 5450: 12
2159 - 7982: 12
8616 - 2886: 12
4407 - 9401: 12
4492 - 4493: 12
9132 - 1: 12
9887 - 3889: 12
7546 - 3086: 12
2557 - 3976: 12
4601 - 6646: 12
2919 - 5605: 12
7353 - 9055: 12
5172 - 5173: 12
3893 - 5429: 12
4052 - 318: 12
6923 - 5023: 12
8119 - 1719: 12
4370 - 8803: 12
2930 - 7554: 12
6472 - 6471: 12
9844 - 922: 12
5307 - 5306: 12
7703 - 7137: 12
732 - 6924: 12
5326 - 5325: 12
5218 - 5219: 12
9904 - 9905: 12
1044 - 2513: 12
6307 - 214: 12
9979 - 9980: 12
4621 - 4622: 12
230 - 231: 12
7412 - 9057: 12
949 - 1640: 12
2051 - 6758: 12
7340 - 723: 12
4527 - 5979: 12
3910 - 6165: 12
1492 - 2369: 12
5993 - 8716: 12
1071 - 5215: 12
4782 - 7657: 12
4851 - 4807: 12
4354 - 7887: 12
1433 - 2106: 12
7729 - 6927: 12
4834 - 4833: 12
6549 - 6548: 12
4380 - 6506: 12
7755 - 2663: 12
6470 - 6471: 12
7143 - 3770: 12
9581 - 3448: 12
4986 - 4987: 12
8636 - 1325: 12
4918 - 4919: 12
5189 - 5188: 12
5834 - 2394: 12
587 - 9603: 12
8599 - 1969: 12
8121 - 6257: 12
2846 - 2845: 12
7056 - 7057: 12
8377 - 8376: 12
7516 - 7912: 12
4083 - 3173: 12
2792 - 1450: 12
2774 - 2773: 12
6964 - 4268: 12
6116 - 6115: 12
8463 - 8595: 12
8298 - 8297: 12
9573 - 2149: 12
9178 - 7765: 12
7862 - 8328: 12
6975 - 6574: 12
8829 - 6224: 12
8539 - 8538: 12
6851 - 6811: 12
7233 - 8341: 12
1180 - 5407: 12
4782 - 2569: 12
2921 - 2920: 12
9711 - 1945: 12
6424 - 2165: 12
2879 - 2878: 12
4923 - 4953: 12
8594 - 6898: 12
786 - 6785: 12
4199 - 7028: 12
2632 - 2631: 12
2624 - 2623: 12
7745 - 5815: 12
8218 - 8217: 12
5755 - 3465: 12
2577 - 2576: 12
4675 - 2124: 12
3677 - 3781: 12
213 - 8895: 12
1602 - 3349: 12
743 - 4637: 12
2533 - 2532: 12
8008 - 295: 12
5937 - 3714: 12
649 - 1331: 12
7487 - 6625: 12
7118 - 7119: 12
5269 - 2976: 12
9860 - 2042: 12
6654 - 4000: 12
8476 - 7788: 12
2421 - 7343: 12
9937 - 7933: 12
441 - 2382: 12
5901 - 7853: 12
5638 - 5637: 12
6783 - 8293: 12
2639 - 1265: 12
5043 - 5048: 12
8837 - 8836: 12
1373 - 5505: 12
9458 - 9630: 12
1217 - 2300: 12
7140 - 3131: 12
3348 - 3347: 12
5887 - 4496: 12
8620 - 323: 12
5088 - 3415: 12
2348 - 7086: 12
2398 - 5145: 12
8978 - 8977: 12
8965 - 8964: 12
1296 - 6499: 12
3051 - 7301: 12
7717 - 4451: 12
8532 - 3859: 12
6807 - 6808: 12
8700 - 4483: 12
2338 - 9319: 12
1895 - 5335: 12
2438 - 9694: 12
4274 - 4715: 12
3058 - 3057: 12
7905 - 9466: 12
4037 - 9607: 12
362 - 1466: 12
9372 - 9091: 12
9187 - 8880: 12
3729 - 1351: 12
9470 - 5106: 12
2976 - 3568: 12
8583 - 8582: 12
3038 - 3037: 12
1797 - 5857: 12
6775 - 9750: 12
6912 - 6913: 12
6178 - 8414: 12
9021 - 7390: 12
5686 - 5687: 12
1307 - 6611: 12
6911 - 6912: 12
3225 - 3224: 12
8712 - 8711: 12
2070 - 2735: 12
1113 - 3157: 12
3970 - 8089: 12
6199 - 1969: 12
6155 - 6154: 12
1397 - 1396: 12
7270 - 4754: 12
1061 - 6417: 12
7789 - 1490: 12
569 - 3128: 12
5332 - 9814: 12
1393 - 1394: 12
972 - 4780: 12
8952 - 9605: 12
9657 - 7161: 12
6157 - 3562: 12
1875 - 1874: 12
1859 - 1858: 12
7476 - 6114: 12
7670 - 7669: 12
5936 - 5937: 12
1797 - 8684: 12
7340 - 7339: 12
7341 - 7342: 12
7772 - 7771: 12
1345 - 1346: 12
9230 - 4302: 12
2005 - 2004: 12
7764 - 7763: 12
7746 - 7745: 12
7645 - 5009: 12
1370 - 1371: 12
4484 - 6761: 12
4322 - 6885: 12
4078 - 9324: 12
1717 - 1716: 12
56 - 5417: 12
7454 - 8398: 12
5854 - 5835: 12
9838 - 5169: 12
2240 - 1814: 12
557 - 2255: 12
1567 - 1566: 12
1564 - 1563: 12
1767 - 7775: 12
9319 - 9076: 12
4995 - 5983: 12
5982 - 5981: 12
6838 - 4466: 12
1685 - 2902: 12
7392 - 7393: 12
7603 - 7602: 12
488 - 9188: 12
1769 - 1768: 12
7553 - 7552: 12
1756 - 1755: 12
7526 - 7525: 12
7522 - 7521: 12
16 - 2541: 12
7512 - 7511: 12
6832 - 9624: 12
6657 - 3528: 12
8780 - 4824: 12
8385 - 325: 12
2374 - 2373: 12
3089 - 5773: 12
2668 - 8679: 12
5499 - 6008: 12
1239 - 8212: 12
1202 - 1203: 12
5873 - 5874: 12
2309 - 2308: 12
2339 - 7628: 12
7910 - 2378: 12
2448 - 2449: 12
4141 - 5576: 12
3922 - 7888: 12
8129 - 8128: 12
5834 - 5835: 12
6095 - 6094: 12
6267 - 9395: 12
3366 - 4477: 12
4874 - 3264: 12
6650 - 184: 12
8067 - 8066: 12
4899 - 9895: 12
8049 - 8048: 12
3197 - 4522: 12
8056 - 4933: 12
7276 - 7277: 12
5903 - 5904: 12
2176 - 2175: 12
4840 - 5167: 12
2263 - 7649: 12
2952 - 3348: 12
7874 - 7875: 12
5599 - 922: 12
5676 - 192: 12
8159 - 8012: 12
9167 - 7790: 12
1454 - 3058: 12
7625 - 2706: 12
4570 - 9961: 12
6941 - 9578: 12
2284 - 2283: 12
7810 - 706: 12
2940 - 6683: 12
3167 - 6803: 12
3158 - 587: 12
9689 - 9688: 12
1241 - 1242: 12
1781 - 7141: 12
914 - 4175: 12
404 - 9607: 12
1083 - 5238: 12
3846 - 3845: 12
4738 - 5738: 12
2658 - 8355: 12
15 - 7322: 12
2442 - 9284: 12
2857 - 4335: 12
2054 - 3702: 12
6006 - 9751: 12
8311 - 9706: 12
1575 - 1367: 12
8983 - 1068: 12
1721 - 5097: 12
6721 - 6722: 12
5706 - 7277: 12
3157 - 2342: 12
2144 - 2812: 12
8171 - 4396: 12
567 - 568: 12
3733 - 3732: 12
6484 - 300: 12
204 - 624: 12
3760 - 3759: 12
9130 - 9129: 12
9126 - 9125: 12
9221 - 4961: 12
8269 - 2241: 12
6047 - 4805: 12
9107 - 9106: 12
2235 - 7862: 12
1148 - 5238: 12
6958 - 2750: 12
6231 - 6370: 12
6756 - 6757: 12
933 - 5385: 12
6204 - 6203: 12
213 - 5837: 12
5564 - 5565: 12
7604 - 7948: 12
4305 - 4306: 12
1731 - 1782: 12
1649 - 7396: 12
4288 - 4287: 12
6596 - 6597: 12
5122 - 4167: 12
290 - 4632: 12
351 - 8273: 12
908 - 9074: 12
5459 - 1956: 12
366 - 367: 12
7365 - 953: 12
1425 - 8954: 12
3747 - 1756: 12
2430 - 563: 12
5896 - 6149: 12
4202 - 2534: 12
6666 - 6667: 12
4069 - 4068: 12
3880 - 7959: 12
9363 - 9415: 12
1250 - 3290: 12
9006 - 6509: 12
723 - 7726: 12
9012 - 9872: 12
3966 - 3965: 12
3819 - 3248: 12
6886 - 3259: 12
6611 - 6612: 12
2355 - 1960: 12
5876 - 1070: 12
8291 - 3259: 12
9410 - 9409: 12
4092 - 4091: 12
5602 - 5601: 12
4210 - 7744: 12
9066 - 9067: 12
3285 - 9111: 12
8056 - 7180: 12
6612 - 5228: 12
4666 - 1193: 12
5586 - 5587: 12
2995 - 2958: 12
339 - 338: 12
289 - 6934: 12
6441 - 6025: 13
1450 - 1449: 13
6062 - 5043: 13
6382 - 6381: 13
6081 - 6080: 13
9016 - 2700: 13
4121 - 9726: 13
3522 - 3426: 13
816 - 1646: 13
1963 - 6342: 13
8821 - 8278: 13
5377 - 115: 13
3380 - 9798: 13
5063 - 5064: 13
7327 - 7089: 13
7237 - 7238: 13
2555 - 261: 13
8645 - 1485: 13
5282 - 4205: 13
8609 - 4120: 13
3532 - 3531: 13
8216 - 4680: 13
5515 - 1584: 13
4192 - 5256: 13
1252 - 1253: 13
9271 - 6696: 13
510 - 9449: 13
2821 - 1667: 13
4879 - 896: 13
232 - 8702: 13
4323 - 5327: 13
1171 - 6081: 13
2018 - 5706: 13
6372 - 6371: 13
9472 - 9473: 13
6300 - 8709: 13
1355 - 9142: 13
6625 - 6624: 13
6007 - 1648: 13
1754 - 3039: 13
8143 - 2171: 13
6178 - 6760: 13
7806 - 3633: 13
544 - 4031: 13
9752 - 7660: 13
1949 - 6133: 13
7986 - 7091: 13
1066 - 9972: 13
6500 - 4043: 13
5089 - 5090: 13
3697 - 5638: 13
5023 - 7511: 13
1204 - 7775: 13
1253 - 3509: 13
8089 - 8088: 13
5273 - 2807: 13
7421 - 7422: 13
5440 - 5441: 13
4485 - 1200: 13
4164 - 1751: 13
1000 - 5905: 13
3476 - 1610: 13
7216 - 7217: 13
2035 - 8623: 13
6820 - 3726: 13
1157 - 9735: 13
3990 - 288: 13
3991 - 3992: 13
877 - 4070: 13
7043 - 2026: 13
9297 - 6681: 13
6087 - 9281: 13
290 - 291: 13
5390 - 5391: 13
8184 - 2859: 13
4253 - 9877: 13
2469 - 2468: 13
8516 - 1755: 13
2465 - 2464: 13
8966 - 751: 13
3660 - 2267: 13
8041 - 8040: 13
112 - 111: 13
3503 - 3504: 13
9072 - 9073: 13
659 - 8298: 13
6183 - 6184: 13
8742 - 3241: 13
6400 - 6820: 13
5050 - 5051: 13
8005 - 1656: 13
817 - 9030: 13
9446 - 1015: 13
7405 - 7406: 13
1399 - 4874: 13
4747 - 6752: 13
5999 - 3805: 13
5202 - 1158: 13
3664 - 7848: 13
8046 - 8045: 13
6404 - 6403: 13
2778 - 7527: 13
2123 - 8024: 13
6114 - 3928: 13
1462 - 2300: 13
861 - 4851: 13
9677 - 222: 13
9543 - 9542: 13
5069 - 406: 13
6117 - 6646: 13
3599 - 6134: 13
2032 - 2233: 13
6583 - 6584: 13
7686 - 7685: 13
2412 - 812: 13
7625 - 962: 13
9208 - 7666: 13
993 - 8380: 13
8957 - 8958: 13
5593 - 1373: 13
7126 - 54: 13
6201 - 2871: 13
384 - 3770: 13
7088 - 6375: 13
4640 - 849: 13
36 - 8291: 13
4303 - 4304: 13
5621 - 5622: 13
4445 - 9123: 13
9015 - 9014: 13
2498 - 3870: 13
8809 - 9756: 13
5138 - 3153: 13
857 - 910: 13
1531 - 1137: 13
2358 - 2253: 13
8742 - 4413: 13
3162 - 1849: 13
4491 - 7018: 13
1820 - 1819: 13
7768 - 4629: 13
8126 - 3485: 13
9041 - 8930: 13
8849 - 1175: 13
594 - 6135: 13
167 - 7094: 13
5118 - 8957: 13
731 - 6472: 13
7596 - 7595: 13
1781 - 1780: 13
3413 - 8853: 13
1164 - 5080: 13
5547 - 9359: 13
8114 - 4991: 13
2109 - 3468: 13
9736 - 1599: 13
323 - 324: 13
2538 - 2888: 13
4838 - 6355: 13
4615 - 2321: 13
5235 - 7460: 13
5304 - 9260: 13
6244 - 6421: 13
1575 - 9634: 13
3752 - 1999: 13
7291 - 7290: 13
910 - 4891: 13
1637 - 1547: 13
3081 - 1: 13
2010 - 6514: 13
2753 - 7134: 13
1374 - 8585: 13
8411 - 7953: 13
563 - 952: 13
7386 - 9620: 13
7941 - 6249: 13
8125 - 4508: 13
1058 - 2553: 13
4117 - 3091: 13
5813 - 1359: 13
8703 - 9650: 13
571 - 4387: 13
3738 - 3773: 13
1204 - 8703: 13
1845 - 8799: 13
1311 - 1395: 13
3072 - 1434: 13
7862 - 7861: 13
9980 - 8118: 13
6570 - 5557: 13
2432 - 9594: 13
7861 - 2719: 13
5820 - 6253: 13
723 - 6129: 13
4061 - 5096: 13
4433 - 4434: 13
5198 - 8768: 13
1349 - 1350: 13
419 - 9116: 13
4192 - 6783: 13
144 - 7310: 13
9567 - 5749: 13
4714 - 4713: 13
87 - 2742: 13
7794 - 7793: 13
6807 - 9629: 13
7071 - 2171: 13
3050 - 983: 13
6083 - 9135: 13
1766 - 1205: 13
5702 - 3810: 13
6263 - 5939: 13
1342 - 1343: 13
1260 - 7910: 13
404 - 5668: 13
9969 - 263: 13
8009 - 1114: 13
2832 - 3613: 13
6728 - 7435: 13
9170 - 9171: 13
613 - 612: 13
4526 - 1909: 13
12 - 11: 13
6879 - 4130: 13
1529 - 1530: 13
7391 - 5205: 13
1357 - 477: 13
9654 - 4878: 13
7365 - 3721: 13
1644 - 9932: 13
4706 - 9501: 13
2400 - 5803: 13
9422 - 6118: 13
6456 - 7707: 13
4083 - 1882: 13
6477 - 6478: 13
9863 - 9864: 13
873 - 874: 13
8563 - 7690: 13
3020 - 5290: 13
7309 - 9225: 13
530 - 90: 13
8221 - 4635: 13
4840 - 4841: 13
4204 - 7643: 13
6842 - 6146: 13
8027 - 7302: 13
5746 - 5747: 13
4833 - 8398: 13
2979 - 2978: 13
4315 - 3166: 13
7646 - 1873: 13
8974 - 5247: 13
1841 - 672: 13
9190 - 6435: 13
5852 - 4575: 13
9960 - 9961: 13
9003 - 4180: 13
8147 - 5392: 13
6588 - 1978: 13
1119 - 2840: 13
17 - 8677: 13
4492 - 4491: 13
6714 - 1634: 13
8562 - 8561: 13
4633 - 2047: 13
2952 - 5290: 13
8559 - 8558: 13
1313 - 749: 13
9834 - 9833: 13
9048 - 6089: 13
4865 - 4866: 13
4085 - 1232: 13
5403 - 3916: 13
4646 - 4645: 13
6256 - 1081: 13
9109 - 9108: 13
6226 - 8291: 13
6288 - 6492: 13
1327 - 147: 13
4230 - 3396: 13
1002 - 2431: 13
6504 - 2856: 13
6536 - 7299: 13
2443 - 438: 13
7179 - 9731: 13
349 - 3072: 13
6532 - 8942: 13
3288 - 5171: 13
1579 - 1578: 13
2736 - 1581: 13
8860 - 4174: 13
1844 - 1798: 13
1997 - 7758: 13
2119 - 6126: 13
4774 - 4775: 13
4776 - 4777: 13
870 - 9593: 13
1710 - 6567: 13
6235 - 2744: 13
6878 - 6879: 13
5676 - 5677: 13
4784 - 4785: 13
6886 - 6887: 13
6482 - 6483: 13
7688 - 6002: 13
211 - 212: 13
6013 - 6012: 13
4155 - 8793: 13
5340 - 5761: 13
9221 - 6910: 13
845 - 846: 13
4492 - 9937: 13
5040 - 2552: 13
2763 - 2059: 13
5853 - 6801: 13
3172 - 5625: 13
3683 - 2999: 13
8726 - 8725: 13
9668 - 9669: 13
4874 - 5470: 13
5512 - 4914: 13
4668 - 4667: 13
3212 - 3211: 13
5211 - 3072: 13
1665 - 373: 13
5673 - 6104: 13
5282 - 8482: 13
2054 - 4121: 13
1211 - 6528: 13
5527 - 8852: 13
1897 - 9073: 13
6172 - 3958: 13
5542 - 9574: 13
3947 - 3948: 13
9990 - 1262: 13
9590 - 1051: 13
5701 - 7105: 13
6782 - 7502: 13
4512 - 375: 13
7142 - 7143: 13
8111 - 6944: 13
7487 - 7486: 13
104 - 9018: 13
455 - 6916: 13
7239 - 7291: 13
9139 - 8898: 13
7127 - 7128: 13
5889 - 5419: 13
7167 - 1709: 13
723 - 1376: 13
9386 - 9864: 13
5865 - 4339: 13
7941 - 2125: 13
1900 - 3314: 13
6407 - 4019: 13
2667 - 1893: 13
236 - 237: 13
7308 - 592: 13
2902 - 1316: 13
9941 - 4257: 13
3707 - 3363: 13
6731 - 5658: 13
2128 - 1586: 13
9318 - 5398: 13
8378 - 8431: 13
7177 - 7178: 13
8773 - 8186: 13
2918 - 2720: 13
7122 - 5004: 13
727 - 726: 13
8606 - 6868: 13
2388 - 7484: 13
6066 - 8246: 13
9713 - 574: 13
7653 - 7392: 13
3977 - 3978: 13
1011 - 2282: 13
9237 - 6956: 13
7467 - 4719: 13
2804 - 2805: 13
4901 - 4900: 13
4532 - 5644: 13
6599 - 1115: 13
7345 - 1617: 13
8077 - 693: 13
5003 - 9031: 13
7360 - 1310: 13
3610 - 2669: 13
