Arestas na MST:
9208 - 570: 10
2658 - 8478: 10
9480 - 174: 10
7814 - 5349: 10
3065 - 3066: 10
3893 - 3627: 10
3167 - 2687: 10
2444 - 3158: 10
7474 - 6766: 10
1138 - 7947: 10
6525 - 4587: 10
1934 - 198: 10
9207 - 7425: 10
220 - 221: 10
4717 - 8313: 10
3081 - 3082: 10
6075 - 2146: 10
7600 - 1532: 10
9098 - 3613: 10
6435 - 4759: 10
6504 - 6505: 10
6153 - 3349: 10
792 - 8149: 10
7096 - 7332: 10
4250 - 4251: 10
7727 - 3243: 10
7881 - 7882: 10
2705 - 8906: 10
5256 - 7377: 10
1402 - 2126: 10
4681 - 1290: 10
9931 - 2137: 10
908 - 4287: 10
6469 - 6470: 10
9496 - 992: 10
3788 - 890: 10
8743 - 3298: 10
9564 - 9565: 10
2418 - 3988: 10
1484 - 2169: 10
4366 - 8966: 10
9042 - 4702: 10
9575 - 5601: 10
3899 - 1190: 10
3130 - 3131: 10
4715 - 4792: 10
2460 - 7767: 10
6200 - 5971: 10
9378 - 9379: 10
5173 - 4617: 10
1508 - 1509: 10
9344 - 9345: 10
8761 - 5254: 10
2688 - 4399: 10
5891 - 8286: 10
5106 - 5107: 10
6866 - 5395: 10
5494 - 5495: 10
1184 - 8613: 10
1274 - 3902: 10
3767 - 8020: 10
1040 - 1041: 10
372 - 9180: 10
3496 - 3497: 10
4998 - 7688: 10
9371 - 8083: 10
1700 - 4068: 10
4756 - 6201: 10
7080 - 7081: 10
4228 - 4880: 10
1022 - 8186: 10
5314 - 5315: 10
5010 - 113: 10
5757 - 1999: 10
6792 - 6793: 10
3363 - 9217: 10
1645 - 6077: 10
3811 - 1827: 10
1320 - 3253: 10
6907 - 4500: 10
182 - 382: 10
1238 - 2277: 10
2054 - 2055: 10
2620 - 2647: 10
1452 - 7519: 10
4745 - 4746: 10
9838 - 7628: 10
8871 - 7595: 10
7359 - 7360: 10
2790 - 1119: 10
7823 - 7910: 10
6896 - 6897: 10
5165 - 9446: 10
7561 - 5791: 10
9749 - 9750: 10
7460 - 3091: 10
6802 - 6803: 10
3956 - 3406: 10
7806 - 2587: 10
6957 - 4568: 10
3946 - 836: 10
4565 - 4566: 10
6099 - 200: 10
8997 - 1122: 10
3722 - 3723: 10
3625 - 5177: 10
2145 - 7079: 10
3293 - 6261: 10
8756 - 8757: 10
2766 - 8844: 10
422 - 4151: 10
9560 - 1952: 10
1914 - 5358: 10
8057 - 7405: 10
5975 - 6476: 10
9446 - 8678: 10
7993 - 4475: 10
9145 - 675: 10
9153 - 1374: 10
3731 - 8512: 10
8729 - 9199: 10
982 - 983: 10
3385 - 4388: 10
4075 - 4076: 10
2893 - 6947: 10
7249 - 7250: 10
6395 - 6396: 10
4767 - 4768: 10
9945 - 4715: 10
4768 - 4769: 10
4674 - 4675: 10
3161 - 5352: 10
337 - 8328: 10
1568 - 1569: 10
1028 - 6282: 10
7637 - 8706: 10
9845 - 8452: 10
2714 - 4916: 10
9001 - 9002: 10
5793 - 5283: 10
3233 - 490: 10
7622 - 1650: 10
1246 - 9808: 10
1174 - 495: 10
8520 - 1464: 10
4611 - 6939: 10
4407 - 1739: 10
5494 - 9606: 10
6469 - 1797: 10
294 - 295: 10
5961 - 2562: 10
1335 - 1099: 10
4396 - 2545: 10
3763 - 393: 11
9348 - 4519: 11
1588 - 3092: 11
9283 - 9284: 11
2414 - 7792: 11
1616 - 6730: 11
9148 - 9719: 11
9571 - 6845: 11
9825 - 2880: 11
4781 - 4782: 11
6873 - 6439: 11
6144 - 7578: 11
3907 - 7642: 11
9318 - 9012: 11
6266 - 1289: 11
9134 - 9135: 11
4564 - 6163: 11
4617 - 4618: 11
1890 - 2205: 11
5559 - 7152: 11
8813 - 4913: 11
4843 - 6921: 11
8091 - 6393: 11
9908 - 2108: 11
3830 - 6848: 11
6116 - 9274: 11
4486 - 4487: 11
7232 - 7166: 11
5716 - 9841: 11
9183 - 9184: 11
309 - 6476: 11
8236 - 8536: 11
7228 - 6534: 11
9307 - 794: 11
4881 - 4882: 11
440 - 441: 11
177 - 1381: 11
1793 - 7293: 11
7528 - 7529: 11
940 - 4142: 11
1114 - 1115: 11
7619 - 999: 11
474 - 6166: 11
8552 - 9520: 11
8526 - 1022: 11
2684 - 7009: 11
4431 - 4432: 11
4365 - 5265: 11
154 - 155: 11
4852 - 4853: 11
1045 - 2917: 11
6342 - 9628: 11
254 - 9154: 11
342 - 7869: 11
3590 - 6088: 11
6153 - 6154: 11
9374 - 8385: 11
2660 - 1573: 11
3348 - 4656: 11
5514 - 7148: 11
6824 - 6576: 11
2349 - 2350: 11
7590 - 4650: 11
6277 - 6903: 11
6909 - 1585: 11
8031 - 8032: 11
5312 - 6627: 11
8242 - 3507: 11
8436 - 3300: 11
7875 - 8428: 11
5958 - 3475: 11
4439 - 6064: 11
336 - 337: 11
3120 - 7027: 11
9552 - 1981: 11
9254 - 6559: 11
99 - 100: 11
6058 - 6877: 11
2073 - 2074: 11
1232 - 7558: 11
5018 - 9856: 11
1452 - 6793: 11
5712 - 1551: 11
3338 - 5715: 11
550 - 3234: 11
803 - 9716: 11
7693 - 856: 11
6011 - 6012: 11
6374 - 473: 11
8245 - 6234: 11
8071 - 8072: 11
3091 - 545: 11
7978 - 6590: 11
9602 - 4579: 11
8920 - 324: 11
1823 - 2377: 11
9763 - 9764: 11
2265 - 2266: 11
9832 - 1910: 11
346 - 347: 11
211 - 1183: 11
9647 - 9648: 11
5841 - 5842: 11
5837 - 5838: 11
5836 - 5837: 11
5914 - 3592: 11
6775 - 7947: 11
2725 - 2726: 11
3262 - 6515: 11
7419 - 4362: 11
8263 - 9660: 11
5761 - 4458: 11
3306 - 6022: 11
4503 - 7725: 11
4572 - 3762: 11
8580 - 9172: 11
2591 - 9362: 11
3901 - 1320: 11
962 - 174: 11
8861 - 9942: 11
521 - 522: 11
7385 - 5333: 11
5703 - 5704: 11
5553 - 9688: 11
2224 - 2996: 11
9400 - 3567: 11
5281 - 8047: 11
1762 - 6391: 11
1241 - 1837: 11
8646 - 8647: 11
5169 - 3705: 11
7751 - 4108: 11
4296 - 774: 11
8708 - 4909: 11
6148 - 2778: 11
2553 - 157: 11
8665 - 8666: 11
2225 - 3961: 11
4298 - 3428: 11
334 - 7158: 11
2157 - 8496: 11
2842 - 282: 11
8746 - 634: 11
1207 - 1208: 11
9665 - 9666: 11
526 - 6174: 11
3455 - 5133: 11
4368 - 4413: 11
2511 - 9087: 11
8488 - 3196: 11
6181 - 6905: 11
1435 - 1436: 11
5435 - 1747: 11
6642 - 7662: 11
7139 - 185: 11
7098 - 1781: 11
4364 - 2645: 11
2810 - 3056: 11
3008 - 808: 11
4054 - 1436: 11
9345 - 999: 11
722 - 8859: 11
3144 - 4344: 11
4716 - 1475: 11
6972 - 8878: 11
1542 - 213: 11
7290 - 516: 11
609 - 610: 11
7038 - 2277: 11
8840 - 9126: 11
5981 - 2854: 11
7107 - 4365: 11
1769 - 1406: 11
7126 - 8289: 11
8685 - 4970: 11
6656 - 8662: 11
5764 - 3398: 11
1270 - 1271: 11
6915 - 6916: 11
7635 - 9577: 11
326 - 5703: 11
9800 - 3403: 11
8998 - 3056: 11
1600 - 1601: 11
3833 - 5941: 11
6845 - 6846: 11
4141 - 2192: 11
8330 - 8331: 11
3904 - 7914: 11
1761 - 5969: 11
3225 - 6313: 11
1363 - 1364: 11
6820 - 6821: 11
212 - 213: 11
9661 - 9308: 11
4400 - 5554: 11
7570 - 7549: 11
6461 - 6462: 11
4330 - 9022: 11
9766 - 2988: 11
4921 - 4185: 11
2664 - 2656: 11
641 - 642: 11
2576 - 2843: 11
619 - 2104: 11
6401 - 6402: 11
1679 - 4197: 11
9639 - 1000: 11
4235 - 4083: 11
8133 - 7700: 11
5344 - 6550: 11
8940 - 1046: 11
1994 - 1995: 11
1794 - 2143: 11
6116 - 4697: 11
4466 - 6800: 11
6939 - 5458: 11
3360 - 4907: 11
8119 - 8120: 11
4946 - 9098: 11
2649 - 4583: 11
4515 - 4821: 11
6667 - 6668: 11
4298 - 9671: 11
6648 - 6649: 11
4382 - 4572: 11
8583 - 6688: 11
1676 - 1677: 11
9683 - 806: 11
5468 - 5844: 11
5385 - 3408: 11
4118 - 3966: 11
3906 - 4906: 11
865 - 8890: 11
4099 - 5099: 11
3402 - 1416: 11
6539 - 6540: 11
5531 - 4004: 11
2008 - 7554: 11
4675 - 2102: 11
3487 - 5593: 11
6526 - 6527: 11
8486 - 648: 11
9004 - 4250: 11
9050 - 9051: 11
5330 - 8491: 11
164 - 2897: 11
2541 - 5043: 11
4329 - 257: 11
3364 - 3365: 11
9504 - 9505: 11
8957 - 3731: 11
3876 - 3877: 11
140 - 7013: 11
2834 - 6948: 11
1172 - 1173: 11
9048 - 9049: 11
8698 - 4798: 11
2174 - 242: 11
5101 - 5973: 11
977 - 1994: 11
1122 - 3606: 11
9241 - 2536: 11
8180 - 2670: 11
1076 - 1077: 11
3936 - 3937: 11
4286 - 7573: 11
793 - 8855: 11
395 - 4760: 11
3246 - 3247: 11
9748 - 6488: 11
9680 - 159: 11
9720 - 8936: 11
3267 - 3268: 11
3268 - 3269: 11
3365 - 2946: 11
7661 - 7662: 11
3128 - 4131: 11
8855 - 8856: 11
1456 - 4352: 11
577 - 2484: 11
1159 - 8754: 11
8946 - 8947: 11
4501 - 8959: 11
1189 - 5548: 11
7724 - 7725: 11
8958 - 8959: 11
260 - 2550: 11
7470 - 5805: 11
5746 - 346: 11
4594 - 5293: 11
3145 - 1288: 11
2441 - 4013: 11
3743 - 3744: 11
5195 - 5196: 11
6547 - 7201: 11
5169 - 5170: 11
3141 - 3890: 11
5151 - 928: 11
9435 - 9436: 11
5133 - 5257: 11
3438 - 3439: 11
515 - 2949: 11
9435 - 4136: 11
7683 - 7684: 11
2132 - 3625: 11
8148 - 3110: 11
7530 - 2014: 11
5250 - 1554: 11
1577 - 1397: 11
8849 - 8850: 11
5295 - 5296: 11
3615 - 6393: 11
1982 - 9055: 11
9705 - 3026: 11
6017 - 3670: 11
9471 - 5081: 11
4385 - 3552: 11
7638 - 6233: 11
1670 - 850: 11
634 - 6799: 11
6813 - 5287: 11
7869 - 7870: 11
377 - 9080: 11
1821 - 1250: 11
1061 - 6299: 11
4634 - 9058: 11
8340 - 1786: 11
4914 - 1692: 11
4414 - 83: 11
1537 - 5671: 11
277 - 9401: 11
3244 - 607: 11
8803 - 666: 11
6808 - 156: 11
4304 - 6420: 11
138 - 3861: 11
8165 - 4305: 11
8770 - 8771: 11
6887 - 5845: 11
5358 - 1699: 11
1142 - 858: 11
4087 - 4088: 11
6498 - 406: 11
5309 - 1844: 11
4896 - 4897: 11
8983 - 115: 11
6069 - 7196: 11
6622 - 9729: 11
9679 - 7526: 11
5266 - 5482: 11
1645 - 5213: 11
2299 - 9505: 11
2654 - 2130: 11
5625 - 5626: 11
5207 - 8355: 11
4104 - 6949: 11
2249 - 6716: 11
9022 - 9816: 11
8445 - 8531: 11
132 - 4907: 11
3372 - 6631: 11
5208 - 4597: 11
5440 - 8410: 11
9542 - 1920: 11
8843 - 7777: 11
3383 - 8318: 11
7396 - 7381: 11
4417 - 3028: 11
5527 - 5528: 11
433 - 3074: 11
9960 - 5796: 11
7651 - 7652: 11
5630 - 273: 11
1720 - 3704: 11
9979 - 9980: 12
5172 - 5173: 12
323 - 8620: 12
9178 - 7765: 12
9711 - 1945: 12
4130 - 5966: 12
3366 - 4477: 12
1973 - 8819: 12
2541 - 16: 12
6941 - 9578: 12
6911 - 6912: 12
7810 - 706: 12
2339 - 7628: 12
587 - 9603: 12
8178 - 9513: 12
5576 - 4141: 12
6611 - 6612: 12
6756 - 6757: 12
4918 - 4919: 12
8353 - 5450: 12
6596 - 6597: 12
3158 - 587: 12
9409 - 9410: 12
2106 - 1433: 12
9581 - 3448: 12
4037 - 9607: 12
1956 - 5459: 12
9466 - 7905: 12
4754 - 7270: 12
4923 - 4953: 12
4407 - 9401: 12
5054 - 5055: 12
6740 - 8940: 12
6721 - 6722: 12
4621 - 4622: 12
7392 - 7393: 12
3568 - 2976: 12
949 - 1640: 12
9904 - 9905: 12
2658 - 8355: 12
6506 - 4380: 12
9055 - 7353: 12
6975 - 6574: 12
6666 - 6667: 12
4986 - 4987: 12
6807 - 6808: 12
9091 - 9372: 12
4396 - 8171: 12
4496 - 5887: 12
4580 - 4581: 12
7657 - 4782: 12
6912 - 6913: 12
2165 - 6424: 12
9688 - 9689: 12
5936 - 5937: 12
1969 - 6199: 12
1466 - 362: 12
3157 - 1113: 12
6851 - 6811: 12
2886 - 8616: 12
5981 - 5982: 12
2394 - 5834: 12
5169 - 9838: 12
4899 - 9895: 12
5499 - 6008: 12
5564 - 5565: 12
5048 - 5043: 12
9695 - 9696: 12
8341 - 7233: 12
2255 - 557: 12
7118 - 7119: 12
6958 - 2750: 12
7396 - 1649: 12
3976 - 2557: 12
4370 - 8803: 12
6650 - 184: 12
9624 - 6832: 12
8385 - 325: 12
6775 - 9750: 12
5686 - 5687: 12
5097 - 1721: 12
9324 - 4078: 12
4000 - 6654: 12
7604 - 7948: 12
8328 - 7862: 12
3528 - 6657: 12
4083 - 3173: 12
4637 - 743: 12
3197 - 4522: 12
6094 - 6095: 12
5637 - 5638: 12
9132 - 1: 12
5605 - 2919: 12
5834 - 5835: 12
8679 - 2668: 12
5873 - 5874: 12
9188 - 488: 12
5601 - 5602: 12
8829 - 6224: 12
5903 - 5904: 12
5586 - 5587: 12
5218 - 5219: 12
4833 - 4834: 12
5306 - 5307: 12
8414 - 6178: 12
7516 - 7912: 12
9012 - 9872: 12
4995 - 5983: 12
3729 - 1351: 12
9319 - 9076: 12
7454 - 8398: 12
6267 - 9395: 12
7775 - 1767: 12
5417 - 56: 12
3167 - 6803: 12
2930 - 7554: 12
958 - 3040: 12
9187 - 8880: 12
6470 - 6471: 12
6471 - 6472: 12
6165 - 3910: 12
7339 - 7340: 12
7341 - 7342: 12
5188 - 5189: 12
6548 - 6549: 12
6203 - 6204: 12
6115 - 6116: 12
4874 - 3264: 12
1969 - 8599: 12
8212 - 1239: 12
6154 - 6155: 12
3770 - 7143: 12
6301 - 7096: 12
5993 - 8716: 12
7276 - 7277: 12
1756 - 3747: 12
2663 - 7755: 12
7340 - 723: 12
3677 - 3781: 12
6611 - 1307: 12
5835 - 5854: 12
3889 - 9887: 12
7546 - 3086: 12
7056 - 7057: 12
6758 - 2051: 12
5357 - 5358: 12
3248 - 3819: 12
5106 - 9470: 12
5325 - 5326: 12
9607 - 404: 12
5269 - 2976: 12
8780 - 4824: 12
8954 - 1425: 12
2348 - 7086: 12
8964 - 8965: 12
8538 - 8539: 12
3128 - 569: 12
953 - 7365: 12
8836 - 8837: 12
732 - 6924: 12
2438 - 9694: 12
290 - 4632: 12
8977 - 8978: 12
4305 - 4306: 12
7910 - 2378: 12
1566 - 1567: 12
9167 - 7790: 12
5815 - 7745: 12
4287 - 4288: 12
1217 - 2300: 12
3224 - 3225: 12
4302 - 9230: 12
7140 - 3131: 12
2240 - 1814: 12
2373 - 2374: 12
2735 - 2070: 12
4738 - 5738: 12
5896 - 6149: 12
6411 - 7290: 12
8217 - 8218: 12
5599 - 922: 12
1960 - 2355: 12
5145 - 2398: 12
3037 - 3038: 12
3759 - 3760: 12
4780 - 972: 12
7390 - 9021: 12
4199 - 7028: 12
6370 - 6231: 12
3057 - 3058: 12
649 - 1331: 12
8376 - 8377: 12
6625 - 7487: 12
4933 - 8056: 12
908 - 9074: 12
2241 - 8269: 12
6646 - 4601: 12
8532 - 3859: 12
4167 - 5122: 12
1070 - 5876: 12
3732 - 3733: 12
8594 - 6898: 12
9111 - 3285: 12
7862 - 2235: 12
2448 - 2449: 12
214 - 6307: 12
1563 - 1564: 12
7552 - 7553: 12
15 - 7322: 12
338 - 339: 12
2159 - 7982: 12
6978 - 8480: 12
4484 - 6761: 12
723 - 7726: 12
6923 - 5023: 12
914 - 4175: 12
3157 - 2342: 12
8582 - 8583: 12
295 - 8008: 12
9106 - 9107: 12
8066 - 8067: 12
4678 - 4861: 12
2382 - 441: 12
5332 - 9814: 12
2283 - 2284: 12
4807 - 4851: 12
7412 - 9057: 12
7771 - 7772: 12
4091 - 4092: 12
8048 - 8049: 12
9751 - 6006: 12
5979 - 4527: 12
7933 - 9937: 12
4715 - 4274: 12
4202 - 2534: 12
2952 - 3348: 12
1716 - 1717: 12
7476 - 6114: 12
9129 - 9130: 12
7602 - 7603: 12
1068 - 8983: 12
9125 - 9126: 12
7763 - 7764: 12
2263 - 7649: 12
2812 - 2144: 12
300 - 6484: 12
3347 - 3348: 12
4268 - 6964: 12
6047 - 4805: 12
7645 - 5009: 12
6783 - 8293: 12
9844 - 922: 12
2958 - 2995: 12
2902 - 1685: 12
4322 - 6885: 12
1768 - 1769: 12
1193 - 4666: 12
7745 - 7746: 12
2513 - 1044: 12
786 - 6785: 12
7729 - 6927: 12
5706 - 7277: 12
9284 - 2442: 12
6934 - 289: 12
8297 - 8298: 12
4068 - 4069: 12
318 - 4052: 12
5773 - 3089: 12
7703 - 7137: 12
1755 - 1756: 12
2175 - 2176: 12
351 - 8273: 12
2308 - 2309: 12
213 - 5837: 12
5167 - 4840: 12
1797 - 5857: 12
5088 - 3415: 12
8463 - 8595: 12
4782 - 2569: 12
1202 - 1203: 12
1083 - 5238: 12
567 - 568: 12
1797 - 8684: 12
3880 - 7959: 12
2857 - 4335: 12
2920 - 2921: 12
2576 - 2577: 12
1691 - 3345: 12
9066 - 9067: 12
1874 - 1875: 12
7511 - 7512: 12
2338 - 9319: 12
8159 - 8012: 12
3702 - 2054: 12
7717 - 4451: 12
6683 - 2940: 12
5901 - 7853: 12
3893 - 5429: 12
6886 - 3259: 12
1265 - 2639: 12
4961 - 9221: 12
9415 - 9363: 12
8711 - 8712: 12
2773 - 2774: 12
9573 - 2149: 12
6509 - 9006: 12
8121 - 6257: 12
3051 - 7301: 12
9458 - 9630: 12
2623 - 2624: 12
2369 - 1492: 12
4466 - 6838: 12
5385 - 933: 12
1370 - 1371: 12
7161 - 9657: 12
7625 - 2706: 12
2845 - 2846: 12
4354 - 7887: 12
3465 - 5755: 12
2631 - 2632: 12
5228 - 6612: 12
2430 - 563: 12
2878 - 2879: 12
9961 - 4570: 12
1373 - 5505: 12
4492 - 4493: 12
9706 - 8311: 12
230 - 231: 12
3845 - 3846: 12
8291 - 3259: 12
8476 - 7788: 12
7180 - 8056: 12
1719 - 8119: 12
6499 - 1296: 12
1782 - 1731: 12
8700 - 4483: 12
1575 - 1367: 12
7521 - 7522: 12
1393 - 1394: 12
3922 - 7888: 12
366 - 367: 12
7343 - 2421: 12
2792 - 1450: 12
7669 - 7670: 12
8952 - 9605: 12
3965 - 3966: 12
8089 - 3970: 12
1895 - 5335: 12
7525 - 7526: 12
8128 - 8129: 12
1345 - 1346: 12
2124 - 4675: 12
5937 - 3714: 12
2004 - 2005: 12
1061 - 6417: 12
7141 - 1781: 12
7874 - 7875: 12
8636 - 1325: 12
192 - 5676: 12
5238 - 1148: 12
3562 - 6157: 12
8895 - 213: 12
1241 - 1242: 12
1396 - 1397: 12
624 - 204: 12
9860 - 2042: 12
1858 - 1859: 12
1250 - 3290: 12
5407 - 1180: 12
4210 - 7744: 12
1602 - 3349: 12
5215 - 1071: 12
4553 - 4554: 12
7789 - 1490: 12
2532 - 2533: 12
1454 - 3058: 12
5050 - 5051: 13
4180 - 9003: 13
3531 - 3532: 13
5063 - 5064: 13
9472 - 9473: 13
5080 - 1164: 13
1081 - 6256: 13
7365 - 3721: 13
962 - 7625: 13
8005 - 1656: 13
384 - 3770: 13
6146 - 6842: 13
9018 - 104: 13
9135 - 6083: 13
1342 - 1343: 13
8126 - 3485: 13
4192 - 5256: 13
9567 - 5749: 13
4629 - 7768: 13
6435 - 9190: 13
3503 - 3504: 13
6878 - 6879: 13
540 - 1051: 13
8957 - 5118: 13
3522 - 3426: 13
3738 - 3773: 13
6381 - 6382: 13
5040 - 2552: 13
5803 - 2400: 13
3020 - 5290: 13
1754 - 3039: 13
5818 - 5457: 13
7460 - 5235: 13
1359 - 5813: 13
732 - 2983: 13
6807 - 9629: 13
1252 - 1253: 13
7685 - 7686: 13
7179 - 9731: 13
8966 - 751: 13
1327 - 147: 13
5939 - 6263: 13
8742 - 3241: 13
1066 - 9972: 13
4230 - 3396: 13
6371 - 6372: 13
438 - 2443: 13
9014 - 9015: 13
2253 - 2358: 13
877 - 4070: 13
1115 - 6599: 13
7091 - 7986: 13
1399 - 4874: 13
530 - 90: 13
5644 - 4532: 13
535 - 160: 13
5999 - 3805: 13
1310 - 7360: 13
8561 - 8562: 13
5852 - 4575: 13
9833 - 9834: 13
1255 - 5174: 13
726 - 727: 13
8088 - 8089: 13
8558 - 8559: 13
7775 - 1204: 13
6375 - 7088: 13
2966 - 6471: 13
6032 - 6235: 13
4640 - 849: 13
5089 - 5090: 13
3072 - 349: 13
6447 - 8039: 13
2035 - 8623: 13
11 - 12: 13
8957 - 8958: 13
8809 - 9756: 13
6403 - 6404: 13
6886 - 6887: 13
6562 - 8443: 13
54 - 7126: 13
1634 - 6714: 13
8143 - 2171: 13
5171 - 3288: 13
36 - 8291: 13
9932 - 1644: 13
5702 - 3810: 13
8147 - 5392: 13
1119 - 2840: 13
9116 - 419: 13
373 - 1665: 13
6249 - 7941: 13
5761 - 5340: 13
9297 - 6681: 13
7239 - 7291: 13
7018 - 4491: 13
4706 - 9501: 13
8702 - 232: 13
5621 - 5622: 13
672 - 1841: 13
6400 - 6820: 13
2300 - 1462: 13
7216 - 7217: 13
2978 - 2979: 13
2669 - 3610: 13
8773 - 8186: 13
5676 - 5677: 13
7391 - 5205: 13
7142 - 7143: 13
17 - 8677: 13
2464 - 2465: 13
5905 - 1000: 13
2468 - 2469: 13
1610 - 3476: 13
1900 - 3314: 13
6820 - 3726: 13
9735 - 1157: 13
1232 - 4085: 13
9030 - 817: 13
1648 - 6007: 13
7467 - 4719: 13
5820 - 6253: 13
7861 - 7862: 13
8852 - 5527: 13
1171 - 6081: 13
1260 - 7910: 13
2498 - 3870: 13
4323 - 5327: 13
6267 - 3908: 13
1158 - 5202: 13
4758 - 8676: 13
9124 - 2174: 13
1485 - 8645: 13
8024 - 2123: 13
9798 - 3380: 13
2804 - 2805: 13
5403 - 3916: 13
2700 - 9016: 13
3363 - 3707: 13
723 - 6129: 13
9281 - 6087: 13
7848 - 3664: 13
9446 - 1015: 13
2026 - 7043: 13
5382 - 675: 13
6025 - 6441: 13
6731 - 5658: 13
8725 - 8726: 13
3072 - 1434: 13
5304 - 9260: 13
7177 - 7178: 13
4485 - 1200: 13
1198 - 6346: 13
9668 - 9669: 13
1253 - 3509: 13
6956 - 9237: 13
8077 - 693: 13
7511 - 5023: 13
8799 - 1845: 13
9142 - 1355: 13
9726 - 4121: 13
6868 - 8606: 13
6012 - 6013: 13
8298 - 659: 13
2871 - 2872: 13
7806 - 3633: 13
2952 - 5290: 13
816 - 1646: 13
3162 - 1849: 13
4130 - 6879: 13
4633 - 2047: 13
5746 - 5747: 13
2742 - 87: 13
4192 - 6783: 13
2832 - 3613: 13
9574 - 5542: 13
1897 - 9073: 13
2412 - 812: 13
7435 - 6728: 13
2432 - 9594: 13
8040 - 8041: 13
7793 - 7794: 13
749 - 1313: 13
5390 - 5391: 13
6504 - 2856: 13
9989 - 9832: 13
3335 - 211: 13
5440 - 5441: 13
6288 - 6492: 13
2119 - 6126: 13
477 - 1357: 13
5638 - 3697: 13
4879 - 896: 13
2171 - 7071: 13
290 - 291: 13
236 - 237: 13
9864 - 9386: 13
2505 - 5197: 13
406 - 5069: 13
3153 - 5138: 13
1262 - 9990: 13
2125 - 7941: 13
7167 - 1709: 13
4445 - 9123: 13
6183 - 6184: 13
870 - 9593: 13
2720 - 2918: 13
7310 - 144: 13
8118 - 9980: 13
7290 - 7291: 13
2180 - 2730: 13
4339 - 5865: 13
8045 - 8046: 13
6528 - 1211: 13
8 - 2322: 13
4635 - 8221: 13
1637 - 1547: 13
1599 - 9736: 13
4019 - 6407: 13
9225 - 7309: 13
563 - 952: 13
1374 - 8585: 13
9542 - 9543: 13
592 - 7308: 13
1575 - 9634: 13
7345 - 1617: 13
3211 - 3212: 13
9969 - 263: 13
8431 - 8378: 13
5198 - 8768: 13
7127 - 7128: 13
845 - 846: 13
7134 - 2753: 13
7237 - 7238: 13
1 - 3081: 13
4117 - 3091: 13
983 - 3050: 13
5547 - 9359: 13
1114 - 8009: 13
9937 - 4492: 13
5556 - 1232: 13
7502 - 6782: 13
121 - 8423: 13
7386 - 9620: 13
2553 - 1058: 13
574 - 9713: 13
7392 - 7653: 13
2667 - 1893: 13
9139 - 8898: 13
6080 - 6081: 13
1053 - 1054: 13
3223 - 8664: 13
6752 - 4747: 13
6002 - 7688: 13
115 - 5377: 13
4253 - 9877: 13
3599 - 6134: 13
5706 - 2018: 13
5673 - 6104: 13
5470 - 4874: 13
9960 - 9961: 13
6624 - 6625: 13
7953 - 8411: 13
5003 - 9031: 13
6588 - 1978: 13
9863 - 9864: 13
5512 - 4914: 13
2233 - 2032: 13
4387 - 571: 13
7421 - 7422: 13
404 - 5668: 13
4840 - 4841: 13
7595 - 7596: 13
8793 - 4155: 13
8821 - 8278: 13
8169 - 4840: 13
3172 - 5625: 13
7299 - 6536: 13
5853 - 6801: 13
4413 - 8742: 13
510 - 9449: 13
4774 - 4775: 13
4776 - 4777: 13
6567 - 1710: 13
962 - 963: 13
4784 - 4785: 13
9170 - 9171: 13
7660 - 9752: 13
6696 - 9271: 13
5557 - 6570: 13
1798 - 1844: 13
4043 - 6500: 13
9048 - 6089: 13
1780 - 1781: 13
8609 - 4120: 13
2231 - 7473: 13
1873 - 7646: 13
2902 - 1316: 13
6118 - 9422: 13
2282 - 1011: 13
375 - 4512: 13
6117 - 6646: 13
222 - 9677: 13
2431 - 1002: 13
9075 - 9076: 13
731 - 6472: 13
167 - 7094: 13
5247 - 8974: 13
4083 - 1882: 13
7690 - 8563: 13
4865 - 4866: 13
6583 - 6584: 13
1349 - 1350: 13
873 - 874: 13
6760 - 6178: 13
7663 - 9919: 13
1696 - 4848: 13
7405 - 7406: 13
4851 - 861: 13
9108 - 9109: 13
2821 - 1667: 13
6062 - 5043: 13
4900 - 4901: 13
6066 - 8246: 13
6235 - 2744: 13
9041 - 8930: 13
4491 - 4492: 13
4891 - 910: 13
6910 - 9221: 13
4204 - 7643: 13
2109 - 3468: 13
544 - 4031: 13
9490 - 7675: 13
1311 - 1395: 13
4623 - 4624: 13
4190 - 2146: 13
1581 - 2736: 13
2771 - 9602: 13
6916 - 455: 13
1449 - 1450: 13
2128 - 1586: 13
2267 - 3660: 13
9318 - 5398: 13
1949 - 6133: 13
8703 - 1204: 13
6456 - 7707: 13
7486 - 7487: 13
2059 - 2763: 13
6300 - 8709: 13
4526 - 1909: 13
2871 - 6201: 13
211 - 212: 13
2778 - 7527: 13
9650 - 8703: 13
5593 - 1373: 13
7302 - 8027: 13
8353 - 8354: 13
7105 - 5701: 13
3413 - 8853: 13
4315 - 3166: 13
4991 - 8114: 13
4713 - 4714: 13
5515 - 1584: 13
1997 - 7758: 13
4474 - 2510: 13
1755 - 8516: 13
1999 - 3752: 13
6421 - 6244: 13
4838 - 6355: 13
612 - 613: 13
2719 - 7861: 13
5211 - 3072: 13
9208 - 7666: 13
1578 - 1579: 13
8380 - 993: 13
4303 - 4304: 13
3156 - 9077: 13
4433 - 4434: 13
9654 - 4878: 13
4645 - 4646: 13
1766 - 1205: 13
1175 - 8849: 13
4680 - 8216: 13
6303 - 5606: 13
723 - 1376: 13
4667 - 4668: 13
9941 - 4257: 13
4121 - 2054: 13
5282 - 8482: 13
